y_test,utente_dichiara,rf_predictions
15,30,"[0.044, 0.022, 0.004, 0.035, 0.01, 0.02, 0.054, 0.037, 0.0, 0.005, 0.003, 0.0, 0.005, 0.001, 0.008, 0.205, 0.009, 0.006, 0.012, 0.013, 0.01, 0.005, 0.011, 0.001, 0.014, 0.019, 0.017, 0.0, 0.009, 0.007, 0.019, 0.021, 0.036, 0.02, 0.008, 0.008, 0.001, 0.003, 0.008, 0.01, 0.003, 0.002, 0.01, 0.03, 0.004, 0.103, 0.06, 0.003, 0.008, 0.006, 0.006, 0.002, 0.011, 0.009, 0.007, 0.006, 0.001, 0.0, 0.007, 0.002]"
44,44,"[0.005, 0.001, 0.002, 0.002, 0.0, 0.022, 0.006, 0.001, 0.026, 0.002, 0.012, 0.014, 0.015, 0.002, 0.002, 0.003, 0.004, 0.008, 0.007, 0.005, 0.0, 0.033, 0.001, 0.014, 0.004, 0.013, 0.014, 0.009, 0.015, 0.011, 0.004, 0.001, 0.004, 0.044, 0.01, 0.092, 0.001, 0.044, 0.015, 0.012, 0.018, 0.0, 0.033, 0.002, 0.32, 0.018, 0.007, 0.008, 0.0, 0.001, 0.008, 0.002, 0.012, 0.018, 0.002, 0.026, 0.001, 0.016, 0.006, 0.022]"
54,54,"[0.01, 0.004, 0.0, 0.008, 0.001, 0.013, 0.003, 0.009, 0.008, 0.0, 0.013, 0.004, 0.113, 0.002, 0.012, 0.001, 0.001, 0.001, 0.003, 0.178, 0.001, 0.012, 0.006, 0.001, 0.009, 0.005, 0.014, 0.004, 0.001, 0.001, 0.052, 0.014, 0.013, 0.014, 0.017, 0.018, 0.001, 0.015, 0.004, 0.099, 0.012, 0.004, 0.004, 0.007, 0.006, 0.005, 0.006, 0.024, 0.004, 0.0, 0.024, 0.006, 0.038, 0.004, 0.13, 0.003, 0.002, 0.006, 0.013, 0.017]"
58,24,"[0.0, 0.001, 0.0, 0.0, 0.002, 0.001, 0.0, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.004, 0.0, 0.0, 0.0, 0.001, 0.005, 0.0, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.001, 0.001, 0.003, 0.108, 0.0, 0.002, 0.001, 0.003, 0.0, 0.0, 0.062, 0.0, 0.002, 0.0, 0.024, 0.008, 0.0, 0.0, 0.029, 0.003, 0.0, 0.001, 0.0, 0.006, 0.0, 0.031, 0.687, 0.007]"
56,47,"[0.018, 0.044, 0.024, 0.001, 0.023, 0.001, 0.002, 0.001, 0.0, 0.041, 0.006, 0.058, 0.005, 0.004, 0.005, 0.002, 0.018, 0.005, 0.0, 0.007, 0.053, 0.002, 0.02, 0.005, 0.001, 0.003, 0.003, 0.0, 0.043, 0.001, 0.003, 0.016, 0.007, 0.0, 0.005, 0.002, 0.002, 0.001, 0.003, 0.002, 0.004, 0.014, 0.011, 0.02, 0.0, 0.003, 0.0, 0.001, 0.08, 0.016, 0.001, 0.018, 0.023, 0.005, 0.013, 0.012, 0.338, 0.001, 0.002, 0.001]"
0,45,"[0.189, 0.088, 0.084, 0.012, 0.005, 0.003, 0.018, 0.003, 0.002, 0.006, 0.118, 0.002, 0.037, 0.003, 0.081, 0.021, 0.012, 0.03, 0.004, 0.004, 0.011, 0.0, 0.004, 0.012, 0.01, 0.003, 0.019, 0.0, 0.005, 0.012, 0.002, 0.006, 0.003, 0.004, 0.004, 0.001, 0.006, 0.003, 0.007, 0.008, 0.005, 0.017, 0.0, 0.003, 0.01, 0.019, 0.002, 0.003, 0.004, 0.011, 0.003, 0.007, 0.003, 0.04, 0.003, 0.015, 0.013, 0.0, 0.0, 0.0]"
0,32,"[0.156, 0.035, 0.024, 0.003, 0.037, 0.0, 0.008, 0.015, 0.001, 0.003, 0.007, 0.0, 0.001, 0.012, 0.096, 0.022, 0.006, 0.004, 0.002, 0.006, 0.024, 0.001, 0.018, 0.012, 0.0, 0.007, 0.054, 0.0, 0.001, 0.223, 0.001, 0.0, 0.0, 0.002, 0.006, 0.001, 0.001, 0.003, 0.005, 0.003, 0.014, 0.016, 0.001, 0.003, 0.006, 0.074, 0.0, 0.0, 0.041, 0.01, 0.003, 0.0, 0.01, 0.013, 0.002, 0.001, 0.005, 0.0, 0.0, 0.001]"
19,19,"[0.008, 0.02, 0.001, 0.01, 0.002, 0.029, 0.076, 0.0, 0.0, 0.001, 0.0, 0.02, 0.002, 0.013, 0.002, 0.013, 0.01, 0.003, 0.098, 0.083, 0.001, 0.001, 0.003, 0.033, 0.006, 0.001, 0.003, 0.003, 0.004, 0.001, 0.045, 0.002, 0.032, 0.005, 0.007, 0.011, 0.105, 0.018, 0.102, 0.017, 0.012, 0.069, 0.005, 0.004, 0.005, 0.0, 0.011, 0.003, 0.01, 0.01, 0.023, 0.025, 0.002, 0.0, 0.01, 0.001, 0.008, 0.002, 0.009, 0.0]"
42,42,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.008, 0.0, 0.001, 0.003, 0.0, 0.0, 0.0, 0.004, 0.009, 0.0, 0.004, 0.0, 0.006, 0.025, 0.0, 0.001, 0.0, 0.004, 0.0, 0.0, 0.635, 0.001, 0.001, 0.0, 0.004, 0.002, 0.0, 0.0, 0.003, 0.01, 0.009, 0.001, 0.0, 0.005, 0.004, 0.233, 0.012, 0.001]"
29,29,"[0.012, 0.0, 0.002, 0.0, 0.006, 0.004, 0.01, 0.001, 0.003, 0.0, 0.001, 0.009, 0.0, 0.001, 0.013, 0.007, 0.006, 0.0, 0.006, 0.009, 0.002, 0.001, 0.0, 0.016, 0.001, 0.004, 0.009, 0.013, 0.0, 0.657, 0.029, 0.002, 0.005, 0.001, 0.007, 0.001, 0.002, 0.022, 0.009, 0.01, 0.004, 0.008, 0.008, 0.001, 0.038, 0.003, 0.0, 0.005, 0.006, 0.002, 0.008, 0.017, 0.003, 0.0, 0.0, 0.001, 0.009, 0.001, 0.0, 0.005]"
35,35,"[0.003, 0.0, 0.0, 0.0, 0.001, 0.002, 0.0, 0.0, 0.004, 0.0, 0.001, 0.019, 0.001, 0.003, 0.009, 0.003, 0.0, 0.001, 0.015, 0.004, 0.001, 0.012, 0.003, 0.0, 0.02, 0.009, 0.002, 0.011, 0.007, 0.001, 0.004, 0.008, 0.013, 0.007, 0.015, 0.333, 0.034, 0.043, 0.016, 0.038, 0.0, 0.006, 0.01, 0.0, 0.002, 0.0, 0.068, 0.028, 0.004, 0.012, 0.071, 0.024, 0.001, 0.0, 0.008, 0.002, 0.005, 0.03, 0.06, 0.026]"
51,51,"[0.005, 0.007, 0.001, 0.001, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.025, 0.004, 0.001, 0.0, 0.0, 0.005, 0.001, 0.003, 0.008, 0.008, 0.0, 0.006, 0.013, 0.005, 0.003, 0.0, 0.002, 0.003, 0.0, 0.038, 0.012, 0.004, 0.0, 0.007, 0.008, 0.002, 0.002, 0.004, 0.004, 0.004, 0.01, 0.041, 0.005, 0.002, 0.0, 0.004, 0.014, 0.001, 0.001, 0.009, 0.5, 0.006, 0.003, 0.005, 0.01, 0.186, 0.009, 0.004, 0.001]"
11,11,"[0.012, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.255, 0.032, 0.002, 0.012, 0.001, 0.004, 0.0, 0.008, 0.01, 0.01, 0.0, 0.003, 0.003, 0.0, 0.004, 0.0, 0.046, 0.007, 0.0, 0.037, 0.044, 0.013, 0.003, 0.005, 0.008, 0.01, 0.014, 0.018, 0.05, 0.009, 0.014, 0.008, 0.0, 0.003, 0.001, 0.004, 0.018, 0.051, 0.005, 0.007, 0.194, 0.006, 0.0, 0.009, 0.001, 0.032, 0.003, 0.007, 0.001]"
20,20,"[0.003, 0.033, 0.071, 0.006, 0.01, 0.002, 0.001, 0.0, 0.0, 0.026, 0.006, 0.001, 0.026, 0.036, 0.005, 0.038, 0.031, 0.026, 0.007, 0.018, 0.024, 0.031, 0.102, 0.014, 0.0, 0.005, 0.034, 0.0, 0.008, 0.017, 0.01, 0.013, 0.005, 0.006, 0.034, 0.001, 0.001, 0.0, 0.004, 0.001, 0.003, 0.011, 0.005, 0.017, 0.005, 0.111, 0.008, 0.003, 0.034, 0.045, 0.0, 0.001, 0.024, 0.049, 0.006, 0.005, 0.014, 0.001, 0.001, 0.001]"
53,12,"[0.004, 0.008, 0.045, 0.002, 0.007, 0.003, 0.002, 0.0, 0.002, 0.002, 0.083, 0.0, 0.047, 0.006, 0.001, 0.006, 0.003, 0.011, 0.001, 0.0, 0.001, 0.003, 0.004, 0.001, 0.008, 0.033, 0.021, 0.002, 0.008, 0.03, 0.0, 0.0, 0.008, 0.011, 0.009, 0.001, 0.0, 0.01, 0.006, 0.002, 0.0, 0.002, 0.007, 0.0, 0.085, 0.043, 0.008, 0.006, 0.004, 0.002, 0.002, 0.002, 0.035, 0.394, 0.008, 0.006, 0.002, 0.0, 0.0, 0.003]"
18,51,"[0.001, 0.001, 0.001, 0.007, 0.0, 0.002, 0.002, 0.0, 0.001, 0.0, 0.001, 0.003, 0.001, 0.0, 0.0, 0.002, 0.0, 0.0, 0.83, 0.009, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.001, 0.004, 0.001, 0.001, 0.003, 0.01, 0.001, 0.092, 0.003, 0.003, 0.006, 0.0, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.0, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0]"
18,9,"[0.049, 0.009, 0.043, 0.019, 0.011, 0.0, 0.017, 0.0, 0.0, 0.0, 0.013, 0.033, 0.012, 0.007, 0.053, 0.004, 0.0, 0.004, 0.388, 0.003, 0.002, 0.001, 0.01, 0.013, 0.0, 0.001, 0.047, 0.003, 0.0, 0.006, 0.011, 0.0, 0.002, 0.006, 0.013, 0.0, 0.066, 0.021, 0.034, 0.019, 0.002, 0.013, 0.002, 0.002, 0.0, 0.004, 0.0, 0.003, 0.028, 0.001, 0.001, 0.002, 0.004, 0.002, 0.006, 0.001, 0.008, 0.0, 0.001, 0.0]"
19,23,"[0.022, 0.004, 0.0, 0.021, 0.0, 0.009, 0.024, 0.011, 0.001, 0.001, 0.002, 0.01, 0.009, 0.001, 0.011, 0.001, 0.007, 0.0, 0.009, 0.341, 0.003, 0.001, 0.001, 0.002, 0.001, 0.004, 0.002, 0.003, 0.001, 0.0, 0.01, 0.001, 0.028, 0.013, 0.008, 0.022, 0.0, 0.0, 0.042, 0.032, 0.018, 0.0, 0.015, 0.026, 0.001, 0.001, 0.018, 0.013, 0.001, 0.003, 0.087, 0.003, 0.006, 0.017, 0.024, 0.003, 0.0, 0.018, 0.051, 0.037]"
12,12,"[0.005, 0.003, 0.002, 0.003, 0.001, 0.001, 0.0, 0.002, 0.0, 0.003, 0.004, 0.007, 0.633, 0.002, 0.0, 0.001, 0.039, 0.003, 0.003, 0.002, 0.018, 0.013, 0.002, 0.005, 0.004, 0.002, 0.01, 0.0, 0.0, 0.016, 0.005, 0.014, 0.003, 0.006, 0.012, 0.003, 0.0, 0.009, 0.0, 0.003, 0.003, 0.004, 0.004, 0.019, 0.012, 0.005, 0.0, 0.029, 0.004, 0.0, 0.0, 0.004, 0.024, 0.02, 0.01, 0.007, 0.008, 0.002, 0.0, 0.006]"
32,9,"[0.008, 0.002, 0.001, 0.02, 0.025, 0.017, 0.024, 0.013, 0.001, 0.0, 0.0, 0.0, 0.002, 0.001, 0.001, 0.003, 0.012, 0.0, 0.008, 0.064, 0.004, 0.008, 0.005, 0.008, 0.023, 0.001, 0.007, 0.0, 0.006, 0.001, 0.056, 0.011, 0.254, 0.014, 0.076, 0.016, 0.016, 0.005, 0.008, 0.031, 0.074, 0.002, 0.004, 0.007, 0.009, 0.0, 0.003, 0.029, 0.005, 0.001, 0.015, 0.004, 0.03, 0.0, 0.05, 0.004, 0.006, 0.0, 0.005, 0.0]"
17,17,"[0.015, 0.02, 0.0, 0.006, 0.014, 0.002, 0.003, 0.027, 0.004, 0.011, 0.002, 0.0, 0.006, 0.008, 0.001, 0.002, 0.043, 0.154, 0.003, 0.012, 0.026, 0.003, 0.009, 0.065, 0.011, 0.003, 0.011, 0.001, 0.016, 0.001, 0.01, 0.012, 0.002, 0.0, 0.005, 0.003, 0.009, 0.008, 0.0, 0.006, 0.022, 0.027, 0.003, 0.062, 0.002, 0.0, 0.005, 0.002, 0.152, 0.005, 0.002, 0.015, 0.01, 0.004, 0.051, 0.055, 0.048, 0.0, 0.0, 0.001]"
50,40,"[0.041, 0.0, 0.003, 0.019, 0.002, 0.01, 0.017, 0.03, 0.005, 0.001, 0.002, 0.001, 0.01, 0.005, 0.006, 0.004, 0.002, 0.001, 0.005, 0.048, 0.003, 0.002, 0.0, 0.014, 0.017, 0.012, 0.009, 0.001, 0.006, 0.004, 0.032, 0.003, 0.018, 0.02, 0.005, 0.039, 0.009, 0.003, 0.007, 0.042, 0.001, 0.023, 0.005, 0.0, 0.0, 0.008, 0.104, 0.005, 0.006, 0.003, 0.219, 0.01, 0.007, 0.001, 0.005, 0.057, 0.01, 0.009, 0.05, 0.019]"
1,1,"[0.009, 0.394, 0.02, 0.002, 0.028, 0.007, 0.003, 0.004, 0.0, 0.026, 0.004, 0.0, 0.009, 0.005, 0.003, 0.004, 0.01, 0.025, 0.0, 0.0, 0.028, 0.004, 0.05, 0.011, 0.012, 0.01, 0.015, 0.0, 0.024, 0.0, 0.004, 0.006, 0.002, 0.001, 0.004, 0.001, 0.001, 0.001, 0.002, 0.002, 0.0, 0.01, 0.003, 0.013, 0.004, 0.015, 0.01, 0.0, 0.011, 0.013, 0.0, 0.004, 0.015, 0.072, 0.018, 0.063, 0.016, 0.001, 0.001, 0.0]"
8,30,"[0.002, 0.0, 0.0, 0.002, 0.0, 0.002, 0.001, 0.006, 0.947, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.0, 0.002, 0.0, 0.0, 0.0, 0.002, 0.0, 0.002, 0.008, 0.0, 0.001, 0.0, 0.002, 0.001, 0.002, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
20,20,"[0.074, 0.006, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.002, 0.022, 0.013, 0.001, 0.082, 0.016, 0.001, 0.001, 0.023, 0.08, 0.0, 0.002, 0.183, 0.018, 0.005, 0.004, 0.009, 0.024, 0.006, 0.0, 0.058, 0.001, 0.001, 0.004, 0.008, 0.002, 0.012, 0.015, 0.003, 0.031, 0.0, 0.0, 0.016, 0.001, 0.007, 0.034, 0.05, 0.005, 0.01, 0.021, 0.015, 0.007, 0.001, 0.003, 0.015, 0.009, 0.025, 0.054, 0.007, 0.0, 0.0, 0.005]"
19,19,"[0.023, 0.047, 0.004, 0.002, 0.0, 0.002, 0.003, 0.0, 0.0, 0.001, 0.0, 0.001, 0.0, 0.004, 0.001, 0.016, 0.019, 0.009, 0.065, 0.302, 0.006, 0.0, 0.002, 0.155, 0.006, 0.0, 0.003, 0.001, 0.003, 0.001, 0.044, 0.016, 0.009, 0.005, 0.007, 0.012, 0.008, 0.001, 0.034, 0.007, 0.004, 0.009, 0.009, 0.005, 0.004, 0.0, 0.003, 0.013, 0.012, 0.0, 0.004, 0.004, 0.034, 0.002, 0.051, 0.003, 0.024, 0.0, 0.0, 0.0]"
6,12,"[0.022, 0.0, 0.011, 0.013, 0.011, 0.003, 0.677, 0.002, 0.0, 0.0, 0.009, 0.01, 0.018, 0.003, 0.03, 0.004, 0.0, 0.0, 0.016, 0.002, 0.002, 0.001, 0.003, 0.006, 0.0, 0.001, 0.006, 0.0, 0.0, 0.045, 0.006, 0.003, 0.002, 0.01, 0.013, 0.001, 0.004, 0.009, 0.015, 0.005, 0.0, 0.004, 0.001, 0.002, 0.001, 0.011, 0.001, 0.001, 0.002, 0.0, 0.001, 0.002, 0.002, 0.0, 0.002, 0.0, 0.002, 0.0, 0.002, 0.003]"
21,21,"[0.008, 0.011, 0.001, 0.002, 0.004, 0.015, 0.011, 0.026, 0.0, 0.001, 0.002, 0.0, 0.002, 0.045, 0.002, 0.004, 0.067, 0.028, 0.0, 0.005, 0.004, 0.024, 0.075, 0.017, 0.005, 0.018, 0.063, 0.0, 0.015, 0.016, 0.006, 0.007, 0.013, 0.013, 0.003, 0.009, 0.029, 0.009, 0.0, 0.001, 0.0, 0.017, 0.001, 0.004, 0.024, 0.02, 0.017, 0.001, 0.094, 0.231, 0.007, 0.004, 0.002, 0.005, 0.001, 0.001, 0.004, 0.001, 0.0, 0.005]"
51,2,"[0.009, 0.001, 0.0, 0.0, 0.004, 0.002, 0.001, 0.004, 0.0, 0.001, 0.001, 0.084, 0.001, 0.003, 0.004, 0.0, 0.001, 0.001, 0.001, 0.003, 0.001, 0.004, 0.008, 0.006, 0.001, 0.005, 0.002, 0.042, 0.004, 0.02, 0.013, 0.005, 0.008, 0.0, 0.007, 0.027, 0.015, 0.016, 0.005, 0.013, 0.001, 0.02, 0.027, 0.001, 0.0, 0.001, 0.008, 0.001, 0.011, 0.014, 0.012, 0.458, 0.004, 0.0, 0.004, 0.001, 0.089, 0.019, 0.006, 0.0]"
49,58,"[0.0, 0.035, 0.008, 0.004, 0.002, 0.004, 0.004, 0.014, 0.0, 0.044, 0.002, 0.001, 0.001, 0.027, 0.008, 0.003, 0.009, 0.057, 0.001, 0.001, 0.003, 0.017, 0.093, 0.008, 0.022, 0.017, 0.015, 0.0, 0.032, 0.0, 0.001, 0.002, 0.005, 0.001, 0.009, 0.012, 0.014, 0.001, 0.0, 0.007, 0.007, 0.045, 0.003, 0.006, 0.003, 0.032, 0.059, 0.0, 0.051, 0.235, 0.011, 0.009, 0.002, 0.005, 0.008, 0.034, 0.002, 0.0, 0.003, 0.001]"
17,49,"[0.002, 0.005, 0.004, 0.003, 0.001, 0.002, 0.0, 0.001, 0.0, 0.041, 0.023, 0.0, 0.0, 0.015, 0.002, 0.0, 0.023, 0.739, 0.0, 0.005, 0.003, 0.001, 0.008, 0.006, 0.002, 0.0, 0.001, 0.0, 0.008, 0.001, 0.001, 0.001, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.01, 0.0, 0.012, 0.0, 0.007, 0.002, 0.0, 0.006, 0.023, 0.0, 0.003, 0.005, 0.006, 0.005, 0.012, 0.005, 0.0, 0.001, 0.001]"
48,51,"[0.008, 0.002, 0.001, 0.003, 0.001, 0.0, 0.003, 0.008, 0.0, 0.001, 0.01, 0.008, 0.035, 0.008, 0.001, 0.0, 0.075, 0.01, 0.005, 0.017, 0.026, 0.023, 0.019, 0.012, 0.01, 0.002, 0.004, 0.0, 0.023, 0.002, 0.023, 0.2, 0.013, 0.006, 0.019, 0.005, 0.005, 0.004, 0.001, 0.002, 0.009, 0.014, 0.006, 0.122, 0.004, 0.003, 0.003, 0.01, 0.11, 0.004, 0.006, 0.007, 0.048, 0.001, 0.005, 0.005, 0.039, 0.001, 0.005, 0.003]"
29,33,"[0.003, 0.0, 0.002, 0.0, 0.003, 0.001, 0.003, 0.002, 0.0, 0.0, 0.014, 0.0, 0.002, 0.0, 0.032, 0.0, 0.0, 0.001, 0.001, 0.003, 0.0, 0.003, 0.002, 0.004, 0.003, 0.016, 0.005, 0.001, 0.0, 0.795, 0.006, 0.0, 0.002, 0.0, 0.002, 0.003, 0.001, 0.029, 0.002, 0.003, 0.001, 0.003, 0.001, 0.0, 0.015, 0.003, 0.003, 0.003, 0.0, 0.001, 0.003, 0.005, 0.005, 0.0, 0.0, 0.001, 0.002, 0.001, 0.001, 0.008]"
14,14,"[0.008, 0.001, 0.002, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.0, 0.002, 0.0, 0.005, 0.002, 0.889, 0.0, 0.0, 0.002, 0.013, 0.0, 0.0, 0.0, 0.003, 0.001, 0.0, 0.001, 0.013, 0.0, 0.001, 0.002, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.007, 0.01, 0.0, 0.002, 0.003, 0.0, 0.0, 0.001, 0.01, 0.0, 0.002, 0.001, 0.004, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.002, 0.0, 0.0, 0.001]"
6,48,"[0.033, 0.0, 0.002, 0.015, 0.001, 0.012, 0.527, 0.001, 0.002, 0.0, 0.001, 0.022, 0.001, 0.005, 0.01, 0.004, 0.001, 0.0, 0.045, 0.014, 0.0, 0.0, 0.0, 0.008, 0.005, 0.001, 0.0, 0.0, 0.0, 0.002, 0.011, 0.005, 0.003, 0.008, 0.003, 0.011, 0.027, 0.015, 0.034, 0.096, 0.001, 0.014, 0.002, 0.0, 0.001, 0.0, 0.008, 0.002, 0.001, 0.0, 0.017, 0.004, 0.001, 0.0, 0.0, 0.001, 0.004, 0.001, 0.017, 0.001]"
17,27,"[0.004, 0.051, 0.008, 0.004, 0.001, 0.004, 0.001, 0.0, 0.0, 0.01, 0.0, 0.0, 0.003, 0.031, 0.001, 0.034, 0.011, 0.391, 0.01, 0.013, 0.005, 0.008, 0.014, 0.014, 0.011, 0.0, 0.006, 0.002, 0.099, 0.0, 0.003, 0.009, 0.005, 0.003, 0.01, 0.0, 0.017, 0.0, 0.026, 0.0, 0.0, 0.03, 0.001, 0.03, 0.003, 0.018, 0.004, 0.0, 0.002, 0.043, 0.0, 0.001, 0.007, 0.006, 0.019, 0.007, 0.019, 0.001, 0.0, 0.0]"
36,18,"[0.023, 0.015, 0.001, 0.003, 0.006, 0.017, 0.006, 0.001, 0.0, 0.0, 0.002, 0.0, 0.002, 0.094, 0.0, 0.01, 0.039, 0.029, 0.008, 0.047, 0.001, 0.003, 0.005, 0.003, 0.013, 0.0, 0.024, 0.001, 0.032, 0.0, 0.008, 0.019, 0.03, 0.002, 0.036, 0.004, 0.309, 0.002, 0.016, 0.008, 0.003, 0.026, 0.003, 0.028, 0.005, 0.003, 0.007, 0.003, 0.014, 0.012, 0.005, 0.003, 0.01, 0.0, 0.03, 0.008, 0.014, 0.001, 0.006, 0.0]"
35,35,"[0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.001, 0.0, 0.005, 0.0, 0.001, 0.017, 0.02, 0.0, 0.001, 0.003, 0.001, 0.004, 0.003, 0.007, 0.0, 0.011, 0.353, 0.001, 0.002, 0.001, 0.004, 0.0, 0.0, 0.1, 0.002, 0.0, 0.0, 0.101, 0.013, 0.001, 0.0, 0.055, 0.012, 0.005, 0.001, 0.001, 0.042, 0.003, 0.055, 0.149, 0.018]"
16,22,"[0.006, 0.004, 0.006, 0.004, 0.001, 0.001, 0.001, 0.002, 0.0, 0.011, 0.002, 0.001, 0.003, 0.013, 0.012, 0.002, 0.343, 0.003, 0.0, 0.005, 0.014, 0.002, 0.007, 0.009, 0.011, 0.045, 0.002, 0.0, 0.023, 0.0, 0.003, 0.006, 0.01, 0.005, 0.014, 0.007, 0.001, 0.002, 0.002, 0.001, 0.005, 0.001, 0.04, 0.006, 0.015, 0.0, 0.188, 0.002, 0.003, 0.007, 0.001, 0.003, 0.006, 0.074, 0.004, 0.03, 0.008, 0.003, 0.006, 0.014]"
42,44,"[0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.0, 0.002, 0.0, 0.001, 0.0, 0.004, 0.001, 0.0, 0.0, 0.001, 0.003, 0.0, 0.0, 0.007, 0.0, 0.007, 0.018, 0.006, 0.005, 0.011, 0.0, 0.013, 0.0, 0.001, 0.01, 0.013, 0.002, 0.0, 0.008, 0.043, 0.001, 0.004, 0.001, 0.005, 0.001, 0.001, 0.471, 0.009, 0.001, 0.0, 0.008, 0.004, 0.016, 0.001, 0.003, 0.085, 0.001, 0.002, 0.003, 0.022, 0.038, 0.138, 0.017, 0.01]"
38,31,"[0.031, 0.01, 0.001, 0.053, 0.001, 0.001, 0.011, 0.0, 0.002, 0.001, 0.002, 0.001, 0.013, 0.002, 0.003, 0.007, 0.004, 0.009, 0.082, 0.045, 0.012, 0.004, 0.0, 0.003, 0.065, 0.0, 0.008, 0.0, 0.031, 0.0, 0.002, 0.052, 0.002, 0.011, 0.013, 0.01, 0.029, 0.015, 0.165, 0.16, 0.007, 0.005, 0.016, 0.006, 0.002, 0.002, 0.006, 0.006, 0.0, 0.0, 0.008, 0.017, 0.016, 0.002, 0.023, 0.016, 0.004, 0.0, 0.002, 0.001]"
28,28,"[0.002, 0.004, 0.003, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.009, 0.0, 0.006, 0.011, 0.016, 0.007, 0.018, 0.005, 0.041, 0.007, 0.006, 0.011, 0.001, 0.001, 0.0, 0.501, 0.002, 0.007, 0.061, 0.007, 0.001, 0.056, 0.003, 0.003, 0.009, 0.008, 0.004, 0.001, 0.006, 0.003, 0.057, 0.01, 0.008, 0.004, 0.013, 0.003, 0.0, 0.001, 0.001, 0.037, 0.005, 0.007, 0.014, 0.008, 0.003, 0.0, 0.004]"
4,4,"[0.008, 0.001, 0.004, 0.001, 0.523, 0.001, 0.0, 0.008, 0.001, 0.068, 0.001, 0.0, 0.001, 0.003, 0.002, 0.001, 0.02, 0.005, 0.0, 0.0, 0.034, 0.004, 0.024, 0.004, 0.004, 0.006, 0.034, 0.001, 0.003, 0.062, 0.004, 0.001, 0.001, 0.003, 0.001, 0.001, 0.0, 0.003, 0.001, 0.0, 0.006, 0.005, 0.001, 0.006, 0.006, 0.044, 0.0, 0.0, 0.033, 0.008, 0.001, 0.003, 0.004, 0.038, 0.002, 0.001, 0.003, 0.0, 0.0, 0.0]"
33,33,"[0.023, 0.0, 0.005, 0.04, 0.003, 0.063, 0.015, 0.023, 0.0, 0.0, 0.0, 0.004, 0.013, 0.0, 0.007, 0.025, 0.005, 0.0, 0.029, 0.008, 0.028, 0.0, 0.0, 0.002, 0.009, 0.013, 0.021, 0.0, 0.0, 0.005, 0.003, 0.002, 0.02, 0.358, 0.022, 0.0, 0.001, 0.0, 0.096, 0.005, 0.045, 0.003, 0.008, 0.044, 0.001, 0.002, 0.001, 0.008, 0.002, 0.0, 0.01, 0.0, 0.006, 0.005, 0.002, 0.002, 0.001, 0.002, 0.007, 0.003]"
28,12,"[0.107, 0.015, 0.001, 0.032, 0.019, 0.0, 0.084, 0.014, 0.0, 0.002, 0.004, 0.001, 0.0, 0.027, 0.005, 0.019, 0.013, 0.118, 0.001, 0.014, 0.003, 0.002, 0.028, 0.013, 0.005, 0.0, 0.018, 0.001, 0.032, 0.003, 0.006, 0.003, 0.0, 0.0, 0.006, 0.002, 0.024, 0.002, 0.007, 0.035, 0.002, 0.106, 0.001, 0.011, 0.002, 0.008, 0.046, 0.0, 0.037, 0.054, 0.004, 0.01, 0.008, 0.0, 0.004, 0.02, 0.012, 0.0, 0.008, 0.001]"
