y_test,utente_dichiara,rf_predictions
47,58,"[0.011, 0.001, 0.003, 0.001, 0.001, 0.0, 0.002, 0.003, 0.004, 0.0, 0.015, 0.002, 0.015, 0.0, 0.006, 0.004, 0.02, 0.003, 0.003, 0.01, 0.016, 0.012, 0.002, 0.009, 0.025, 0.016, 0.004, 0.0, 0.006, 0.009, 0.008, 0.096, 0.021, 0.012, 0.03, 0.04, 0.002, 0.034, 0.008, 0.011, 0.011, 0.008, 0.016, 0.011, 0.04, 0.004, 0.021, 0.257, 0.002, 0.001, 0.001, 0.009, 0.005, 0.009, 0.002, 0.023, 0.0, 0.019, 0.007, 0.089]"
32,13,"[0.01, 0.005, 0.002, 0.018, 0.018, 0.013, 0.009, 0.175, 0.001, 0.002, 0.011, 0.0, 0.003, 0.016, 0.005, 0.006, 0.029, 0.01, 0.002, 0.001, 0.004, 0.009, 0.049, 0.027, 0.022, 0.006, 0.028, 0.0, 0.018, 0.006, 0.009, 0.001, 0.072, 0.038, 0.019, 0.006, 0.01, 0.006, 0.003, 0.021, 0.006, 0.008, 0.001, 0.001, 0.02, 0.092, 0.02, 0.0, 0.107, 0.024, 0.011, 0.0, 0.001, 0.004, 0.003, 0.004, 0.0, 0.0, 0.007, 0.001]"
33,43,"[0.007, 0.008, 0.0, 0.012, 0.006, 0.078, 0.01, 0.026, 0.002, 0.0, 0.001, 0.0, 0.002, 0.009, 0.001, 0.023, 0.025, 0.004, 0.005, 0.004, 0.003, 0.006, 0.009, 0.008, 0.009, 0.003, 0.013, 0.002, 0.013, 0.0, 0.046, 0.003, 0.045, 0.253, 0.012, 0.006, 0.065, 0.006, 0.074, 0.057, 0.024, 0.013, 0.003, 0.001, 0.026, 0.009, 0.009, 0.006, 0.001, 0.003, 0.031, 0.005, 0.0, 0.001, 0.004, 0.001, 0.001, 0.001, 0.005, 0.0]"
40,40,"[0.037, 0.005, 0.0, 0.182, 0.017, 0.007, 0.121, 0.028, 0.0, 0.0, 0.002, 0.0, 0.001, 0.034, 0.005, 0.007, 0.008, 0.013, 0.018, 0.046, 0.004, 0.004, 0.015, 0.005, 0.019, 0.0, 0.013, 0.0, 0.019, 0.005, 0.012, 0.0, 0.015, 0.025, 0.016, 0.002, 0.019, 0.005, 0.012, 0.004, 0.134, 0.04, 0.0, 0.0, 0.007, 0.007, 0.003, 0.002, 0.007, 0.012, 0.007, 0.002, 0.019, 0.0, 0.025, 0.004, 0.001, 0.001, 0.003, 0.001]"
35,35,"[0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.001, 0.0, 0.013, 0.004, 0.0, 0.002, 0.0, 0.001, 0.0, 0.001, 0.001, 0.005, 0.005, 0.0, 0.002, 0.024, 0.015, 0.003, 0.001, 0.008, 0.002, 0.003, 0.012, 0.017, 0.0, 0.022, 0.334, 0.001, 0.029, 0.0, 0.028, 0.0, 0.0, 0.119, 0.001, 0.001, 0.001, 0.045, 0.004, 0.0, 0.0, 0.019, 0.081, 0.0, 0.0, 0.004, 0.008, 0.001, 0.035, 0.128, 0.01]"
42,42,"[0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.0, 0.001, 0.0, 0.002, 0.0, 0.0, 0.002, 0.001, 0.004, 0.001, 0.001, 0.013, 0.008, 0.0, 0.0, 0.008, 0.003, 0.0, 0.003, 0.001, 0.001, 0.011, 0.048, 0.001, 0.001, 0.0, 0.0, 0.002, 0.0, 0.572, 0.001, 0.002, 0.001, 0.022, 0.017, 0.001, 0.001, 0.003, 0.004, 0.008, 0.003, 0.002, 0.025, 0.004, 0.143, 0.049, 0.023]"
34,34,"[0.02, 0.023, 0.015, 0.002, 0.039, 0.005, 0.003, 0.002, 0.0, 0.012, 0.001, 0.006, 0.008, 0.024, 0.006, 0.019, 0.073, 0.001, 0.012, 0.047, 0.052, 0.005, 0.013, 0.028, 0.003, 0.007, 0.005, 0.0, 0.007, 0.003, 0.024, 0.051, 0.022, 0.006, 0.14, 0.007, 0.031, 0.0, 0.013, 0.002, 0.006, 0.011, 0.024, 0.07, 0.008, 0.003, 0.0, 0.006, 0.024, 0.011, 0.0, 0.004, 0.027, 0.0, 0.008, 0.018, 0.03, 0.008, 0.004, 0.001]"
5,5,"[0.001, 0.008, 0.002, 0.001, 0.005, 0.625, 0.002, 0.006, 0.001, 0.002, 0.001, 0.0, 0.005, 0.0, 0.0, 0.0, 0.003, 0.001, 0.015, 0.014, 0.003, 0.02, 0.007, 0.005, 0.031, 0.006, 0.002, 0.001, 0.006, 0.0, 0.007, 0.002, 0.039, 0.002, 0.021, 0.002, 0.018, 0.005, 0.001, 0.001, 0.013, 0.005, 0.0, 0.001, 0.002, 0.001, 0.004, 0.007, 0.009, 0.028, 0.038, 0.002, 0.009, 0.001, 0.005, 0.002, 0.001, 0.0, 0.001, 0.0]"
26,15,"[0.025, 0.042, 0.057, 0.009, 0.025, 0.007, 0.006, 0.014, 0.004, 0.004, 0.026, 0.001, 0.067, 0.02, 0.011, 0.015, 0.081, 0.016, 0.004, 0.011, 0.034, 0.003, 0.005, 0.021, 0.003, 0.001, 0.242, 0.0, 0.009, 0.007, 0.011, 0.005, 0.013, 0.018, 0.023, 0.0, 0.005, 0.0, 0.013, 0.005, 0.014, 0.017, 0.0, 0.011, 0.02, 0.022, 0.003, 0.0, 0.012, 0.006, 0.0, 0.0, 0.009, 0.011, 0.008, 0.002, 0.001, 0.0, 0.0, 0.001]"
16,16,"[0.001, 0.014, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.0, 0.017, 0.001, 0.002, 0.003, 0.01, 0.001, 0.003, 0.204, 0.035, 0.002, 0.014, 0.006, 0.048, 0.01, 0.014, 0.0, 0.004, 0.007, 0.0, 0.035, 0.0, 0.002, 0.067, 0.004, 0.001, 0.031, 0.002, 0.006, 0.003, 0.002, 0.0, 0.001, 0.004, 0.002, 0.334, 0.021, 0.004, 0.004, 0.004, 0.011, 0.008, 0.0, 0.007, 0.007, 0.003, 0.009, 0.013, 0.014, 0.001, 0.0, 0.001]"
48,48,"[0.001, 0.032, 0.011, 0.002, 0.006, 0.008, 0.002, 0.014, 0.0, 0.064, 0.0, 0.001, 0.01, 0.018, 0.0, 0.005, 0.052, 0.045, 0.004, 0.004, 0.006, 0.053, 0.067, 0.033, 0.005, 0.013, 0.015, 0.0, 0.012, 0.001, 0.005, 0.008, 0.002, 0.002, 0.015, 0.001, 0.004, 0.002, 0.004, 0.002, 0.005, 0.018, 0.001, 0.026, 0.004, 0.019, 0.004, 0.002, 0.215, 0.094, 0.003, 0.003, 0.009, 0.026, 0.011, 0.012, 0.015, 0.002, 0.001, 0.001]"
28,28,"[0.003, 0.002, 0.0, 0.007, 0.0, 0.001, 0.001, 0.001, 0.0, 0.0, 0.001, 0.001, 0.005, 0.006, 0.001, 0.0, 0.005, 0.029, 0.001, 0.023, 0.001, 0.034, 0.005, 0.003, 0.109, 0.008, 0.005, 0.0, 0.398, 0.001, 0.002, 0.015, 0.008, 0.0, 0.061, 0.016, 0.007, 0.003, 0.001, 0.01, 0.003, 0.017, 0.004, 0.006, 0.006, 0.003, 0.051, 0.002, 0.008, 0.011, 0.023, 0.007, 0.005, 0.001, 0.015, 0.053, 0.0, 0.0, 0.006, 0.005]"
2,2,"[0.009, 0.003, 0.468, 0.006, 0.035, 0.0, 0.002, 0.003, 0.0, 0.019, 0.038, 0.0, 0.009, 0.01, 0.016, 0.004, 0.007, 0.019, 0.0, 0.003, 0.006, 0.003, 0.024, 0.002, 0.011, 0.002, 0.021, 0.0, 0.005, 0.003, 0.002, 0.008, 0.007, 0.005, 0.008, 0.002, 0.01, 0.0, 0.0, 0.0, 0.008, 0.009, 0.008, 0.006, 0.014, 0.021, 0.005, 0.0, 0.01, 0.041, 0.002, 0.003, 0.061, 0.01, 0.004, 0.018, 0.009, 0.001, 0.0, 0.0]"
11,32,"[0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.824, 0.002, 0.0, 0.003, 0.0, 0.0, 0.0, 0.002, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.091, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.002, 0.0, 0.027, 0.001, 0.004, 0.0, 0.001, 0.002, 0.0, 0.001, 0.0, 0.001, 0.002, 0.0, 0.0, 0.0, 0.013, 0.0, 0.0, 0.0, 0.0, 0.002, 0.012, 0.001, 0.001]"
42,12,"[0.017, 0.002, 0.035, 0.001, 0.002, 0.0, 0.002, 0.001, 0.0, 0.005, 0.012, 0.006, 0.012, 0.001, 0.016, 0.0, 0.007, 0.002, 0.001, 0.001, 0.008, 0.001, 0.006, 0.008, 0.008, 0.016, 0.004, 0.0, 0.002, 0.05, 0.023, 0.017, 0.004, 0.004, 0.006, 0.05, 0.0, 0.005, 0.003, 0.004, 0.001, 0.008, 0.218, 0.001, 0.006, 0.012, 0.035, 0.016, 0.004, 0.001, 0.008, 0.053, 0.018, 0.011, 0.003, 0.044, 0.017, 0.013, 0.004, 0.185]"
7,37,"[0.02, 0.005, 0.001, 0.003, 0.003, 0.03, 0.0, 0.174, 0.013, 0.004, 0.0, 0.003, 0.023, 0.002, 0.005, 0.004, 0.01, 0.001, 0.012, 0.013, 0.007, 0.002, 0.002, 0.01, 0.022, 0.034, 0.021, 0.006, 0.0, 0.004, 0.006, 0.002, 0.03, 0.057, 0.073, 0.009, 0.0, 0.008, 0.126, 0.011, 0.081, 0.003, 0.007, 0.027, 0.007, 0.003, 0.01, 0.009, 0.003, 0.0, 0.045, 0.004, 0.004, 0.001, 0.007, 0.005, 0.0, 0.005, 0.019, 0.004]"
53,53,"[0.002, 0.002, 0.005, 0.006, 0.001, 0.0, 0.0, 0.0, 0.004, 0.01, 0.003, 0.0, 0.008, 0.0, 0.007, 0.0, 0.003, 0.015, 0.002, 0.001, 0.006, 0.0, 0.004, 0.009, 0.018, 0.0, 0.007, 0.0, 0.007, 0.002, 0.0, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.006, 0.004, 0.002, 0.0, 0.003, 0.007, 0.011, 0.004, 0.008, 0.011, 0.001, 0.004, 0.001, 0.053, 0.011, 0.045, 0.453, 0.105, 0.13, 0.012, 0.0, 0.0, 0.004]"
21,48,"[0.0, 0.004, 0.001, 0.0, 0.001, 0.003, 0.0, 0.008, 0.003, 0.003, 0.003, 0.0, 0.004, 0.005, 0.001, 0.001, 0.098, 0.014, 0.001, 0.01, 0.014, 0.245, 0.026, 0.028, 0.001, 0.023, 0.006, 0.001, 0.021, 0.005, 0.003, 0.054, 0.004, 0.001, 0.044, 0.008, 0.001, 0.009, 0.004, 0.001, 0.001, 0.005, 0.007, 0.097, 0.03, 0.015, 0.003, 0.018, 0.046, 0.003, 0.003, 0.008, 0.009, 0.006, 0.033, 0.035, 0.013, 0.001, 0.002, 0.006]"
41,11,"[0.01, 0.02, 0.002, 0.01, 0.001, 0.01, 0.014, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.015, 0.003, 0.031, 0.006, 0.008, 0.044, 0.035, 0.001, 0.004, 0.003, 0.021, 0.013, 0.001, 0.004, 0.001, 0.057, 0.001, 0.009, 0.068, 0.022, 0.001, 0.048, 0.007, 0.034, 0.005, 0.216, 0.014, 0.004, 0.18, 0.002, 0.006, 0.004, 0.0, 0.002, 0.02, 0.002, 0.001, 0.004, 0.011, 0.008, 0.0, 0.006, 0.0, 0.005, 0.001, 0.0, 0.0]"
22,54,"[0.022, 0.012, 0.035, 0.003, 0.006, 0.001, 0.005, 0.002, 0.001, 0.005, 0.015, 0.004, 0.007, 0.012, 0.013, 0.006, 0.013, 0.033, 0.005, 0.0, 0.003, 0.033, 0.227, 0.027, 0.008, 0.013, 0.011, 0.001, 0.013, 0.022, 0.054, 0.0, 0.001, 0.0, 0.003, 0.008, 0.041, 0.009, 0.0, 0.01, 0.001, 0.003, 0.006, 0.004, 0.009, 0.026, 0.003, 0.0, 0.178, 0.005, 0.004, 0.012, 0.01, 0.001, 0.014, 0.006, 0.03, 0.0, 0.0, 0.004]"
37,37,"[0.005, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.001, 0.002, 0.001, 0.032, 0.002, 0.002, 0.004, 0.0, 0.001, 0.001, 0.007, 0.001, 0.001, 0.017, 0.0, 0.003, 0.0, 0.024, 0.008, 0.047, 0.0, 0.008, 0.002, 0.004, 0.005, 0.002, 0.011, 0.033, 0.0, 0.578, 0.016, 0.033, 0.001, 0.002, 0.007, 0.0, 0.022, 0.001, 0.006, 0.022, 0.001, 0.0, 0.007, 0.011, 0.0, 0.001, 0.002, 0.0, 0.002, 0.028, 0.003, 0.023]"
25,50,"[0.006, 0.002, 0.005, 0.002, 0.009, 0.001, 0.002, 0.005, 0.0, 0.047, 0.006, 0.001, 0.008, 0.012, 0.011, 0.001, 0.005, 0.007, 0.0, 0.002, 0.007, 0.009, 0.02, 0.024, 0.0, 0.546, 0.034, 0.003, 0.006, 0.014, 0.002, 0.0, 0.005, 0.001, 0.008, 0.002, 0.0, 0.024, 0.0, 0.002, 0.003, 0.006, 0.002, 0.004, 0.015, 0.004, 0.006, 0.001, 0.053, 0.007, 0.0, 0.011, 0.002, 0.033, 0.002, 0.005, 0.003, 0.0, 0.0, 0.004]"
14,37,"[0.004, 0.001, 0.004, 0.0, 0.002, 0.0, 0.002, 0.0, 0.0, 0.001, 0.009, 0.002, 0.002, 0.0, 0.831, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.003, 0.001, 0.005, 0.005, 0.001, 0.001, 0.08, 0.001, 0.0, 0.002, 0.001, 0.004, 0.0, 0.0, 0.003, 0.0, 0.001, 0.0, 0.003, 0.003, 0.0, 0.006, 0.001, 0.001, 0.001, 0.0, 0.002, 0.0, 0.003, 0.003, 0.001, 0.0, 0.0, 0.002, 0.001, 0.0, 0.003]"
54,38,"[0.012, 0.081, 0.0, 0.005, 0.002, 0.013, 0.001, 0.002, 0.0, 0.0, 0.0, 0.0, 0.007, 0.003, 0.0, 0.007, 0.014, 0.035, 0.019, 0.059, 0.006, 0.007, 0.001, 0.019, 0.029, 0.003, 0.033, 0.002, 0.019, 0.0, 0.009, 0.011, 0.003, 0.003, 0.009, 0.002, 0.015, 0.0, 0.007, 0.004, 0.005, 0.001, 0.003, 0.055, 0.002, 0.008, 0.007, 0.002, 0.003, 0.001, 0.01, 0.003, 0.039, 0.0, 0.372, 0.032, 0.015, 0.0, 0.0, 0.0]"
22,32,"[0.007, 0.002, 0.002, 0.002, 0.019, 0.001, 0.008, 0.0, 0.0, 0.005, 0.013, 0.005, 0.007, 0.035, 0.011, 0.002, 0.003, 0.009, 0.006, 0.004, 0.004, 0.007, 0.539, 0.007, 0.0, 0.013, 0.006, 0.004, 0.006, 0.014, 0.005, 0.003, 0.001, 0.0, 0.003, 0.001, 0.066, 0.009, 0.001, 0.002, 0.001, 0.001, 0.003, 0.003, 0.0, 0.002, 0.01, 0.001, 0.027, 0.013, 0.001, 0.011, 0.007, 0.002, 0.004, 0.014, 0.063, 0.0, 0.004, 0.001]"
46,46,"[0.01, 0.003, 0.003, 0.005, 0.0, 0.001, 0.003, 0.002, 0.004, 0.0, 0.003, 0.002, 0.002, 0.005, 0.004, 0.001, 0.07, 0.0, 0.0, 0.011, 0.007, 0.007, 0.003, 0.002, 0.008, 0.016, 0.0, 0.002, 0.013, 0.002, 0.003, 0.004, 0.01, 0.003, 0.047, 0.088, 0.006, 0.003, 0.005, 0.001, 0.024, 0.005, 0.026, 0.0, 0.001, 0.001, 0.374, 0.027, 0.005, 0.012, 0.003, 0.008, 0.003, 0.005, 0.002, 0.017, 0.0, 0.042, 0.01, 0.076]"
0,32,"[0.319, 0.023, 0.005, 0.011, 0.007, 0.002, 0.039, 0.005, 0.0, 0.001, 0.013, 0.002, 0.003, 0.047, 0.016, 0.087, 0.007, 0.039, 0.012, 0.033, 0.006, 0.001, 0.014, 0.008, 0.006, 0.002, 0.003, 0.0, 0.012, 0.008, 0.007, 0.012, 0.001, 0.001, 0.003, 0.001, 0.052, 0.001, 0.012, 0.024, 0.0, 0.044, 0.0, 0.001, 0.003, 0.018, 0.0, 0.0, 0.013, 0.031, 0.006, 0.009, 0.01, 0.002, 0.0, 0.001, 0.014, 0.002, 0.001, 0.0]"
53,53,"[0.003, 0.002, 0.0, 0.01, 0.003, 0.004, 0.005, 0.001, 0.002, 0.01, 0.009, 0.003, 0.013, 0.005, 0.009, 0.005, 0.003, 0.012, 0.014, 0.026, 0.004, 0.04, 0.008, 0.001, 0.027, 0.003, 0.018, 0.003, 0.095, 0.049, 0.0, 0.005, 0.001, 0.007, 0.029, 0.018, 0.004, 0.134, 0.021, 0.008, 0.018, 0.013, 0.018, 0.033, 0.077, 0.064, 0.009, 0.005, 0.01, 0.006, 0.007, 0.003, 0.012, 0.008, 0.025, 0.056, 0.008, 0.001, 0.004, 0.009]"
38,28,"[0.007, 0.025, 0.001, 0.004, 0.001, 0.013, 0.002, 0.0, 0.001, 0.001, 0.0, 0.003, 0.004, 0.002, 0.0, 0.014, 0.01, 0.004, 0.214, 0.18, 0.003, 0.001, 0.0, 0.027, 0.001, 0.0, 0.003, 0.002, 0.0, 0.0, 0.08, 0.018, 0.01, 0.007, 0.008, 0.002, 0.011, 0.005, 0.217, 0.008, 0.013, 0.018, 0.006, 0.002, 0.001, 0.0, 0.001, 0.011, 0.008, 0.001, 0.005, 0.003, 0.011, 0.0, 0.007, 0.002, 0.017, 0.001, 0.004, 0.0]"
38,38,"[0.012, 0.002, 0.0, 0.007, 0.0, 0.02, 0.001, 0.007, 0.012, 0.0, 0.0, 0.043, 0.026, 0.0, 0.004, 0.001, 0.0, 0.0, 0.009, 0.014, 0.004, 0.0, 0.0, 0.002, 0.002, 0.002, 0.001, 0.007, 0.0, 0.0, 0.005, 0.002, 0.01, 0.029, 0.008, 0.021, 0.0, 0.006, 0.573, 0.028, 0.022, 0.003, 0.007, 0.002, 0.002, 0.001, 0.003, 0.013, 0.0, 0.0, 0.045, 0.005, 0.001, 0.004, 0.013, 0.004, 0.004, 0.001, 0.007, 0.005]"
33,33,"[0.004, 0.002, 0.003, 0.001, 0.002, 0.006, 0.006, 0.001, 0.008, 0.0, 0.0, 0.005, 0.032, 0.003, 0.001, 0.0, 0.012, 0.002, 0.03, 0.016, 0.021, 0.003, 0.001, 0.001, 0.009, 0.001, 0.009, 0.0, 0.005, 0.001, 0.02, 0.124, 0.025, 0.115, 0.053, 0.109, 0.0, 0.008, 0.04, 0.013, 0.029, 0.004, 0.004, 0.02, 0.008, 0.003, 0.008, 0.1, 0.0, 0.0, 0.003, 0.002, 0.001, 0.002, 0.005, 0.019, 0.002, 0.046, 0.046, 0.006]"
6,6,"[0.076, 0.016, 0.002, 0.01, 0.003, 0.039, 0.353, 0.007, 0.004, 0.0, 0.003, 0.014, 0.011, 0.005, 0.015, 0.008, 0.0, 0.0, 0.021, 0.01, 0.0, 0.001, 0.0, 0.007, 0.015, 0.006, 0.021, 0.002, 0.0, 0.01, 0.008, 0.004, 0.01, 0.015, 0.007, 0.023, 0.027, 0.026, 0.014, 0.086, 0.006, 0.009, 0.005, 0.001, 0.004, 0.002, 0.015, 0.001, 0.0, 0.0, 0.017, 0.011, 0.004, 0.001, 0.002, 0.001, 0.005, 0.005, 0.026, 0.006]"
42,4,"[0.002, 0.001, 0.002, 0.0, 0.005, 0.001, 0.002, 0.002, 0.0, 0.003, 0.0, 0.006, 0.0, 0.0, 0.0, 0.001, 0.007, 0.0, 0.0, 0.016, 0.011, 0.016, 0.09, 0.006, 0.016, 0.006, 0.0, 0.0, 0.013, 0.011, 0.05, 0.012, 0.017, 0.001, 0.055, 0.019, 0.0, 0.0, 0.002, 0.006, 0.004, 0.0, 0.353, 0.008, 0.001, 0.002, 0.006, 0.002, 0.003, 0.0, 0.004, 0.02, 0.055, 0.006, 0.03, 0.024, 0.054, 0.037, 0.007, 0.005]"
6,6,"[0.012, 0.006, 0.003, 0.035, 0.004, 0.01, 0.231, 0.071, 0.001, 0.013, 0.002, 0.01, 0.003, 0.021, 0.012, 0.009, 0.001, 0.002, 0.031, 0.012, 0.001, 0.003, 0.008, 0.083, 0.009, 0.023, 0.035, 0.009, 0.008, 0.009, 0.007, 0.001, 0.024, 0.023, 0.027, 0.001, 0.008, 0.006, 0.025, 0.024, 0.018, 0.015, 0.002, 0.006, 0.031, 0.009, 0.006, 0.002, 0.067, 0.003, 0.004, 0.005, 0.002, 0.002, 0.001, 0.001, 0.0, 0.0, 0.001, 0.002]"
23,5,"[0.004, 0.009, 0.001, 0.0, 0.009, 0.01, 0.002, 0.014, 0.002, 0.001, 0.0, 0.007, 0.0, 0.0, 0.0, 0.003, 0.01, 0.005, 0.014, 0.049, 0.005, 0.0, 0.001, 0.578, 0.004, 0.003, 0.006, 0.001, 0.003, 0.001, 0.04, 0.003, 0.008, 0.0, 0.006, 0.008, 0.007, 0.005, 0.009, 0.005, 0.011, 0.011, 0.016, 0.003, 0.003, 0.0, 0.003, 0.007, 0.011, 0.0, 0.016, 0.017, 0.004, 0.001, 0.029, 0.003, 0.029, 0.002, 0.0, 0.001]"
27,30,"[0.003, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.002, 0.0, 0.006, 0.001, 0.011, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.003, 0.0, 0.002, 0.003, 0.904, 0.001, 0.012, 0.0, 0.001, 0.0, 0.0, 0.0, 0.003, 0.0, 0.018, 0.001, 0.001, 0.0, 0.001, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0, 0.004, 0.0, 0.002, 0.008, 0.0, 0.0, 0.001, 0.0, 0.001, 0.002, 0.0, 0.002]"
48,48,"[0.002, 0.013, 0.017, 0.001, 0.056, 0.001, 0.001, 0.024, 0.0, 0.053, 0.009, 0.0, 0.01, 0.008, 0.002, 0.005, 0.074, 0.007, 0.0, 0.009, 0.016, 0.003, 0.046, 0.01, 0.0, 0.004, 0.014, 0.0, 0.01, 0.002, 0.012, 0.008, 0.005, 0.006, 0.008, 0.002, 0.004, 0.0, 0.001, 0.001, 0.001, 0.004, 0.001, 0.091, 0.001, 0.038, 0.001, 0.002, 0.255, 0.051, 0.002, 0.001, 0.063, 0.012, 0.01, 0.005, 0.017, 0.0, 0.001, 0.0]"
21,21,"[0.0, 0.002, 0.001, 0.001, 0.003, 0.002, 0.001, 0.0, 0.0, 0.005, 0.006, 0.001, 0.003, 0.002, 0.0, 0.0, 0.025, 0.006, 0.0, 0.0, 0.005, 0.664, 0.036, 0.003, 0.004, 0.003, 0.0, 0.0, 0.003, 0.002, 0.003, 0.009, 0.004, 0.002, 0.018, 0.001, 0.001, 0.004, 0.001, 0.0, 0.001, 0.003, 0.0, 0.066, 0.005, 0.016, 0.001, 0.006, 0.03, 0.004, 0.002, 0.0, 0.013, 0.009, 0.003, 0.005, 0.009, 0.003, 0.0, 0.003]"
20,20,"[0.032, 0.009, 0.019, 0.003, 0.028, 0.0, 0.003, 0.002, 0.001, 0.008, 0.0, 0.017, 0.039, 0.002, 0.003, 0.004, 0.005, 0.0, 0.002, 0.004, 0.505, 0.002, 0.007, 0.004, 0.003, 0.001, 0.005, 0.0, 0.013, 0.002, 0.003, 0.009, 0.008, 0.003, 0.0, 0.004, 0.009, 0.001, 0.0, 0.004, 0.008, 0.0, 0.006, 0.04, 0.0, 0.0, 0.003, 0.004, 0.007, 0.002, 0.002, 0.01, 0.035, 0.0, 0.029, 0.004, 0.084, 0.001, 0.0, 0.001]"
13,15,"[0.013, 0.021, 0.002, 0.004, 0.004, 0.012, 0.009, 0.028, 0.0, 0.001, 0.002, 0.0, 0.003, 0.418, 0.002, 0.043, 0.006, 0.026, 0.001, 0.002, 0.002, 0.001, 0.013, 0.003, 0.0, 0.0, 0.031, 0.001, 0.004, 0.001, 0.003, 0.0, 0.003, 0.0, 0.002, 0.0, 0.048, 0.0, 0.003, 0.0, 0.001, 0.051, 0.0, 0.003, 0.002, 0.004, 0.003, 0.0, 0.014, 0.195, 0.004, 0.002, 0.002, 0.0, 0.003, 0.001, 0.003, 0.0, 0.0, 0.0]"
15,30,"[0.046, 0.016, 0.004, 0.036, 0.01, 0.02, 0.052, 0.038, 0.0, 0.005, 0.003, 0.0, 0.004, 0.001, 0.008, 0.215, 0.01, 0.005, 0.012, 0.014, 0.012, 0.005, 0.01, 0.004, 0.011, 0.02, 0.015, 0.0, 0.011, 0.007, 0.021, 0.022, 0.034, 0.019, 0.008, 0.008, 0.001, 0.003, 0.008, 0.009, 0.003, 0.002, 0.011, 0.031, 0.004, 0.106, 0.05, 0.003, 0.007, 0.006, 0.006, 0.002, 0.011, 0.009, 0.006, 0.005, 0.001, 0.0, 0.008, 0.002]"
44,44,"[0.005, 0.001, 0.002, 0.002, 0.0, 0.019, 0.005, 0.003, 0.023, 0.002, 0.012, 0.016, 0.015, 0.002, 0.002, 0.003, 0.005, 0.009, 0.006, 0.003, 0.0, 0.032, 0.001, 0.015, 0.003, 0.014, 0.013, 0.012, 0.016, 0.011, 0.004, 0.001, 0.005, 0.043, 0.011, 0.09, 0.001, 0.041, 0.015, 0.013, 0.018, 0.0, 0.032, 0.002, 0.323, 0.019, 0.007, 0.007, 0.0, 0.002, 0.007, 0.002, 0.014, 0.018, 0.002, 0.025, 0.001, 0.015, 0.007, 0.023]"
54,54,"[0.009, 0.004, 0.0, 0.006, 0.001, 0.016, 0.003, 0.009, 0.007, 0.0, 0.013, 0.003, 0.111, 0.001, 0.01, 0.001, 0.001, 0.001, 0.003, 0.176, 0.001, 0.014, 0.006, 0.001, 0.008, 0.004, 0.015, 0.004, 0.001, 0.001, 0.053, 0.014, 0.013, 0.016, 0.018, 0.018, 0.001, 0.016, 0.004, 0.1, 0.013, 0.005, 0.004, 0.006, 0.006, 0.005, 0.006, 0.024, 0.004, 0.0, 0.029, 0.006, 0.036, 0.004, 0.128, 0.005, 0.002, 0.005, 0.011, 0.018]"
58,24,"[0.0, 0.001, 0.0, 0.0, 0.002, 0.001, 0.0, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.0, 0.0, 0.004, 0.0, 0.0, 0.0, 0.001, 0.005, 0.0, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.002, 0.001, 0.003, 0.106, 0.0, 0.002, 0.001, 0.003, 0.0, 0.0, 0.062, 0.0, 0.002, 0.0, 0.024, 0.008, 0.0, 0.0, 0.031, 0.003, 0.0, 0.001, 0.0, 0.006, 0.0, 0.03, 0.687, 0.007]"
56,47,"[0.019, 0.042, 0.024, 0.001, 0.022, 0.001, 0.002, 0.001, 0.0, 0.039, 0.006, 0.058, 0.005, 0.005, 0.004, 0.003, 0.017, 0.004, 0.0, 0.007, 0.053, 0.002, 0.019, 0.005, 0.001, 0.002, 0.003, 0.0, 0.043, 0.002, 0.003, 0.014, 0.007, 0.0, 0.005, 0.002, 0.003, 0.001, 0.003, 0.002, 0.004, 0.013, 0.01, 0.023, 0.0, 0.003, 0.0, 0.001, 0.076, 0.015, 0.001, 0.021, 0.024, 0.005, 0.012, 0.012, 0.346, 0.001, 0.002, 0.001]"
